machine_id,timestamp,temperature,vibration,pressure,rul_hours
M005,2026-03-29T00:25:56.860366,72.65,0.034,103.66,47.92
M005,2026-03-29T00:30:56.860366,72.17,0.0358,104.06,47.83
M005,2026-03-29T00:35:56.860366,65.6,0.0373,104.92,47.75
M005,2026-03-29T00:40:56.860366,70.58,0.0338,103.87,47.67
M005,2026-03-29T00:45:56.860366,71.06,0.0211,99.97,47.58
M005,2026-03-29T00:50:56.860366,74.68,0.0247,99.02,47.5
M005,2026-03-29T00:55:56.860366,67.6,0.0223,95.67,47.42
M005,2026-03-29T01:00:56.860366,73.88,0.0257,98.48,47.33
M005,2026-03-29T01:05:56.860366,69.8,0.0316,102.15,47.25
M005,2026-03-29T01:10:56.860366,68.33,0.0201,95.35,47.17
M005,2026-03-29T01:15:56.860366,67.56,0.0347,102.03,47.08
M005,2026-03-29T01:20:56.860366,65.37,0.0244,100.96,47.0
M005,2026-03-29T01:25:56.860366,72.66,0.0214,95.42,46.92
M005,2026-03-29T01:30:56.860366,68.02,0.0214,95.3,46.83
M005,2026-03-29T01:35:56.860366,71.71,0.0391,98.24,46.75
M005,2026-03-29T01:40:56.860366,69.45,0.0303,101.01,46.67
M005,2026-03-29T01:45:56.860366,65.88,0.0267,102.96,46.58
M005,2026-03-29T01:50:56.860366,69.07,0.0394,101.22,46.5
M005,2026-03-29T01:55:56.860366,66.85,0.0219,101.39,46.42
M005,2026-03-29T02:00:56.860366,74.1,0.0212,96.43,46.33
M005,2026-03-29T02:05:56.860366,68.27,0.022,104.54,46.25
M005,2026-03-29T02:10:56.860366,65.29,0.0354,95.19,46.17
M005,2026-03-29T02:15:56.860366,70.48,0.0306,100.9,46.08
M005,2026-03-29T02:20:56.860366,74.11,0.0395,102.28,46.0
M005,2026-03-29T02:25:56.860366,70.96,0.037,97.19,45.92
M005,2026-03-29T02:30:56.860366,72.71,0.0222,96.08,45.83
M005,2026-03-29T02:35:56.860366,71.68,0.0353,101.14,45.75
M005,2026-03-29T02:40:56.860366,68.57,0.0241,102.85,45.67
M005,2026-03-29T02:45:56.860366,69.66,0.0382,97.92,45.58
M005,2026-03-29T02:50:56.860366,72.12,0.0337,102.61,45.5
M005,2026-03-29T02:55:56.860366,65.45,0.0306,104.5,45.42
M005,2026-03-29T03:00:56.860366,68.25,0.0312,95.23,45.33
M005,2026-03-29T03:05:56.860366,66.05,0.0278,95.43,45.25
M005,2026-03-29T03:10:56.860366,68.22,0.0397,104.56,45.17
M005,2026-03-29T03:15:56.860366,67.94,0.0238,103.84,45.08
M005,2026-03-29T03:20:56.860366,70.18,0.0322,95.38,45.0
M005,2026-03-29T03:25:56.860366,67.54,0.0294,96.95,44.92
M005,2026-03-29T03:30:56.860366,71.0,0.0368,102.82,44.83
M005,2026-03-29T03:35:56.860366,69.88,0.0332,100.78,44.75
M005,2026-03-29T03:40:56.860366,70.72,0.0351,103.62,44.67
M005,2026-03-29T03:45:56.860366,65.68,0.0316,103.35,44.58
M005,2026-03-29T03:50:56.860366,74.27,0.0257,97.66,44.5
M005,2026-03-29T03:55:56.860366,69.07,0.0288,98.15,44.42
M005,2026-03-29T04:00:56.860366,71.9,0.0204,96.46,44.33
M005,2026-03-29T04:05:56.860366,69.61,0.037,96.16,44.25
M005,2026-03-29T04:10:56.860366,71.83,0.0368,95.91,44.17
M005,2026-03-29T04:15:56.860366,72.89,0.0325,100.77,44.08
M005,2026-03-29T04:20:56.860366,68.02,0.0245,96.96,44.0
M005,2026-03-29T04:25:56.860366,67.87,0.0337,101.05,43.92
M005,2026-03-29T04:30:56.860366,70.7,0.0377,98.63,43.83
M005,2026-03-29T04:35:56.860366,68.28,0.0327,101.53,43.75
M005,2026-03-29T04:40:56.860366,67.79,0.0267,97.44,43.67
M005,2026-03-29T04:45:56.860366,69.96,0.0319,103.69,43.58
M005,2026-03-29T04:50:56.860366,72.47,0.0202,103.92,43.5
M005,2026-03-29T04:55:56.860366,67.42,0.0246,95.57,43.42
M005,2026-03-29T05:00:56.860366,72.13,0.029,98.43,43.33
M005,2026-03-29T05:05:56.860366,68.57,0.0217,97.2,43.25
M005,2026-03-29T05:10:56.860366,65.14,0.0367,100.79,43.17
M005,2026-03-29T05:15:56.860366,68.76,0.0388,98.54,43.08
M005,2026-03-29T05:20:56.860366,72.74,0.0362,102.15,43.0
M005,2026-03-29T05:25:56.860366,73.34,0.0377,101.01,42.92
M005,2026-03-29T05:30:56.860366,69.8,0.033,99.1,42.83
M005,2026-03-29T05:35:56.860366,73.55,0.0346,101.39,42.75
M005,2026-03-29T05:40:56.860366,65.05,0.035,98.58,42.67
M005,2026-03-29T05:45:56.860366,71.72,0.0364,103.02,42.58
M005,2026-03-29T05:50:56.860366,72.04,0.0325,96.14,42.5
M005,2026-03-29T05:55:56.860366,69.43,0.028,99.39,42.42
M005,2026-03-29T06:00:56.860366,66.35,0.023,98.24,42.33
M005,2026-03-29T06:05:56.860366,71.04,0.0382,96.63,42.25
M005,2026-03-29T06:10:56.860366,70.05,0.0259,99.09,42.17
M005,2026-03-29T06:15:56.860366,74.75,0.0253,101.33,42.08
M005,2026-03-29T06:20:56.860366,73.35,0.0206,104.96,42.0
M005,2026-03-29T06:25:56.860366,68.32,0.0336,100.32,41.92
M005,2026-03-29T06:30:56.860366,66.18,0.0362,95.41,41.83
M005,2026-03-29T06:35:56.860366,68.33,0.029,101.34,41.75
M005,2026-03-29T06:40:56.860366,71.63,0.0214,96.84,41.67
M005,2026-03-29T06:45:56.860366,66.8,0.0362,104.39,41.58
M005,2026-03-29T06:50:56.860366,71.61,0.0311,97.5,41.5
M005,2026-03-29T06:55:56.860366,70.87,0.0252,104.22,41.42
M005,2026-03-29T07:00:56.860366,70.21,0.0345,101.69,41.33
M005,2026-03-29T07:05:56.860366,65.41,0.0322,104.45,41.25
M005,2026-03-29T07:10:56.860366,74.89,0.0271,104.16,41.17
M005,2026-03-29T07:15:56.860366,66.1,0.0313,100.41,41.08
M005,2026-03-29T07:20:56.860366,71.51,0.0272,96.3,41.0
M005,2026-03-29T07:25:56.860366,71.73,0.0272,102.74,40.92
M005,2026-03-29T07:30:56.860366,73.4,0.036,103.4,40.83
M005,2026-03-29T07:35:56.860366,74.14,0.0368,99.26,40.75
M005,2026-03-29T07:40:56.860366,71.67,0.0233,104.92,40.67
M005,2026-03-29T07:45:56.860366,72.41,0.0203,100.88,40.58
M005,2026-03-29T07:50:56.860366,74.92,0.0303,98.47,40.5
M005,2026-03-29T07:55:56.860366,67.86,0.0314,102.83,40.42
M005,2026-03-29T08:00:56.860366,70.98,0.0273,99.53,40.33
M005,2026-03-29T08:05:56.860366,68.48,0.0343,95.78,40.25
M005,2026-03-29T08:10:56.860366,72.27,0.0317,101.07,40.17
M005,2026-03-29T08:15:56.860366,74.58,0.0375,103.63,40.08
M005,2026-03-29T08:20:56.860366,70.29,0.0216,101.26,40.0
M005,2026-03-29T08:25:56.860366,65.15,0.0332,96.09,39.92
M005,2026-03-29T08:30:56.860366,67.66,0.0399,99.26,39.83
M005,2026-03-29T08:35:56.860366,73.8,0.027,95.45,39.75
M005,2026-03-29T08:40:56.860366,69.19,0.0228,103.69,39.67
M005,2026-03-29T08:45:56.860366,67.71,0.0203,103.73,39.58
M005,2026-03-29T08:50:56.860366,70.99,0.033,99.37,39.5
M005,2026-03-29T08:55:56.860366,73.42,0.0278,96.07,39.42
M005,2026-03-29T09:00:56.860366,69.0,0.0326,96.44,39.33
M005,2026-03-29T09:05:56.860366,69.28,0.0228,99.93,39.25
M005,2026-03-29T09:10:56.860366,71.78,0.0287,103.1,39.17
M005,2026-03-29T09:15:56.860366,67.95,0.0342,98.29,39.08
M005,2026-03-29T09:20:56.860366,68.49,0.0383,97.88,39.0
M005,2026-03-29T09:25:56.860366,70.59,0.0385,104.6,38.92
M005,2026-03-29T09:30:56.860366,67.61,0.0379,99.4,38.83
M005,2026-03-29T09:35:56.860366,74.02,0.0357,99.83,38.75
M005,2026-03-29T09:40:56.860366,71.2,0.0374,104.31,38.67
M005,2026-03-29T09:45:56.860366,69.18,0.0227,95.67,38.58
M005,2026-03-29T09:50:56.860366,70.24,0.0361,97.81,38.5
M005,2026-03-29T09:55:56.860366,74.1,0.0254,98.65,38.42
M005,2026-03-29T10:00:56.860366,70.78,0.0308,100.17,38.33
M005,2026-03-29T10:05:56.860366,74.72,0.0394,95.93,38.25
M005,2026-03-29T10:10:56.860366,71.01,0.0273,99.03,38.17
M005,2026-03-29T10:15:56.860366,73.43,0.0361,97.16,38.08
M005,2026-03-29T10:20:56.860366,73.23,0.0339,100.62,38.0
M005,2026-03-29T10:25:56.860366,70.73,0.039,96.51,37.92
M005,2026-03-29T10:30:56.860366,71.35,0.0316,103.21,37.83
M005,2026-03-29T10:35:56.860366,66.68,0.0229,97.99,37.75
M005,2026-03-29T10:40:56.860366,71.97,0.0268,104.25,37.67
M005,2026-03-29T10:45:56.860366,67.16,0.0229,103.41,37.58
M005,2026-03-29T10:50:56.860366,70.97,0.0285,100.06,37.5
M005,2026-03-29T10:55:56.860366,66.85,0.0387,98.65,37.42
M005,2026-03-29T11:00:56.860366,69.55,0.0324,96.16,37.33
M005,2026-03-29T11:05:56.860366,74.64,0.027,103.89,37.25
M005,2026-03-29T11:10:56.860366,73.41,0.025,99.89,37.17
M005,2026-03-29T11:15:56.860366,74.0,0.0377,98.17,37.08
M005,2026-03-29T11:20:56.860366,66.02,0.0295,101.25,37.0
M005,2026-03-29T11:25:56.860366,74.43,0.0354,101.37,36.92
M005,2026-03-29T11:30:56.860366,70.05,0.0248,102.08,36.83
M005,2026-03-29T11:35:56.860366,66.96,0.0363,99.86,36.75
M005,2026-03-29T11:40:56.860366,73.0,0.0274,99.52,36.67
M005,2026-03-29T11:45:56.860366,72.67,0.0223,99.72,36.58
M005,2026-03-29T11:50:56.860366,73.71,0.0298,102.65,36.5
M005,2026-03-29T11:55:56.860366,66.67,0.0263,99.2,36.42
M005,2026-03-29T12:00:56.860366,65.14,0.0326,100.44,36.33
M005,2026-03-29T12:05:56.860366,66.4,0.0361,95.39,36.25
M005,2026-03-29T12:10:56.860366,71.82,0.0351,98.51,36.17
M005,2026-03-29T12:15:56.860366,69.87,0.0283,103.41,36.08
M005,2026-03-29T12:20:56.860366,69.53,0.0225,96.69,36.0
M005,2026-03-29T12:25:56.860366,72.87,0.0297,98.02,35.92
M005,2026-03-29T12:30:56.860366,68.43,0.0223,104.27,35.83
M005,2026-03-29T12:35:56.860366,73.16,0.0357,104.19,35.75
M005,2026-03-29T12:40:56.860366,69.71,0.0276,96.95,35.67
M005,2026-03-29T12:45:56.860366,66.28,0.0308,99.65,35.58
M005,2026-03-29T12:50:56.860366,67.99,0.0307,98.15,35.5
M005,2026-03-29T12:55:56.860366,68.21,0.0259,100.95,35.42
M005,2026-03-29T13:00:56.860366,74.33,0.0284,104.18,35.33
M005,2026-03-29T13:05:56.860366,71.97,0.0229,96.12,35.25
M005,2026-03-29T13:10:56.860366,70.95,0.036,95.71,35.17
M005,2026-03-29T13:15:56.860366,66.62,0.0267,103.92,35.08
M005,2026-03-29T13:20:56.860366,71.67,0.0214,103.78,35.0
M005,2026-03-29T13:25:56.860366,68.27,0.02,98.52,34.92
M005,2026-03-29T13:30:56.860366,73.64,0.0211,101.16,34.83
M005,2026-03-29T13:35:56.860366,72.63,0.0344,97.73,34.75
M005,2026-03-29T13:40:56.860366,68.9,0.0297,104.01,34.67
M005,2026-03-29T13:45:56.860366,65.8,0.0245,100.7,34.58
M005,2026-03-29T13:50:56.860366,66.93,0.0355,97.35,34.5
M005,2026-03-29T13:55:56.860366,70.18,0.0216,103.49,34.42
M005,2026-03-29T14:00:56.860366,71.27,0.0228,99.21,34.33
M005,2026-03-29T14:05:56.860366,67.87,0.0223,104.99,34.25
M005,2026-03-29T14:10:56.860366,72.45,0.0319,101.96,34.17
M005,2026-03-29T14:15:56.860366,71.42,0.026,102.36,34.08
M005,2026-03-29T14:20:56.860366,68.8,0.0242,96.8,34.0
M005,2026-03-29T14:25:56.860366,73.82,0.0335,99.01,33.92
M005,2026-03-29T14:30:56.860366,67.58,0.022,103.5,33.83
M005,2026-03-29T14:35:56.860366,69.36,0.0294,104.71,33.75
M005,2026-03-29T14:40:56.860366,69.71,0.0261,102.11,33.67
M005,2026-03-29T14:45:56.860366,66.82,0.0332,103.75,33.58
M005,2026-03-29T14:50:56.860366,69.25,0.0221,99.18,33.5
M005,2026-03-29T14:55:56.860366,65.57,0.0335,101.8,33.42
M005,2026-03-29T15:00:56.860366,66.44,0.0282,100.16,33.33
M005,2026-03-29T15:05:56.860366,69.81,0.0267,104.72,33.25
M005,2026-03-29T15:10:56.860366,65.86,0.0209,104.77,33.17
M005,2026-03-29T15:15:56.860366,65.24,0.0204,96.86,33.08
M005,2026-03-29T15:20:56.860366,69.12,0.0291,101.66,33.0
M005,2026-03-29T15:25:56.860366,74.61,0.0301,100.08,32.92
M005,2026-03-29T15:30:56.860366,73.11,0.0224,95.36,32.83
M005,2026-03-29T15:35:56.860366,66.77,0.0372,103.86,32.75
M005,2026-03-29T15:40:56.860366,71.39,0.0234,101.3,32.67
M005,2026-03-29T15:45:56.860366,68.95,0.0362,97.58,32.58
M005,2026-03-29T15:50:56.860366,72.6,0.0288,97.32,32.5
M005,2026-03-29T15:55:56.860366,65.77,0.0381,103.98,32.42
M005,2026-03-29T16:00:56.860366,71.11,0.0258,95.18,32.33
M005,2026-03-29T16:05:56.860366,66.12,0.024,96.78,32.25
M005,2026-03-29T16:10:56.860366,70.74,0.0387,102.29,32.17
M005,2026-03-29T16:15:56.860366,74.56,0.0235,102.1,32.08
M005,2026-03-29T16:20:56.860366,70.96,0.0282,95.28,32.0
M005,2026-03-29T16:25:56.860366,66.35,0.0238,104.83,31.92
M005,2026-03-29T16:30:56.860366,72.92,0.0278,97.55,31.83
M005,2026-03-29T16:35:56.860366,72.78,0.0288,100.01,31.75
M005,2026-03-29T16:40:56.860366,74.3,0.0356,101.04,31.67
M005,2026-03-29T16:45:56.860366,73.78,0.0361,100.67,31.58
M005,2026-03-29T16:50:56.860366,73.82,0.025,100.79,31.5
M005,2026-03-29T16:55:56.860366,71.6,0.0327,98.9,31.42
M005,2026-03-29T17:00:56.860366,72.91,0.0258,103.51,31.33
M005,2026-03-29T17:05:56.860366,68.86,0.0326,98.41,31.25
M005,2026-03-29T17:10:56.860366,69.54,0.0382,96.39,31.17
M005,2026-03-29T17:15:56.860366,74.85,0.0208,101.91,31.08
M005,2026-03-29T17:20:56.860366,67.0,0.0346,99.01,31.0
M005,2026-03-29T17:25:56.860366,73.86,0.025,100.01,30.92
M005,2026-03-29T17:30:56.860366,72.2,0.0389,96.48,30.83
M005,2026-03-29T17:35:56.860366,66.28,0.0398,97.94,30.75
M005,2026-03-29T17:40:56.860366,73.89,0.0204,100.88,30.67
M005,2026-03-29T17:45:56.860366,71.56,0.0235,104.52,30.58
M005,2026-03-29T17:50:56.860366,72.24,0.0354,95.77,30.5
M005,2026-03-29T17:55:56.860366,65.66,0.0327,97.8,30.42
M005,2026-03-29T18:00:56.860366,73.97,0.0364,100.29,30.33
M005,2026-03-29T18:05:56.860366,65.52,0.0287,102.36,30.25
M005,2026-03-29T18:10:56.860366,72.24,0.0317,99.52,30.17
M005,2026-03-29T18:15:56.860366,68.9,0.034,96.96,30.08
M005,2026-03-29T18:20:56.860366,72.11,0.033,96.14,30.0
M005,2026-03-29T18:25:56.860366,74.48,0.0222,98.41,29.92
M005,2026-03-29T18:30:56.860366,69.69,0.0393,101.34,29.83
M005,2026-03-29T18:35:56.860366,72.53,0.0348,97.06,29.75
M005,2026-03-29T18:40:56.860366,73.74,0.0396,103.43,29.67
M005,2026-03-29T18:45:56.860366,73.16,0.0255,103.61,29.58
M005,2026-03-29T18:50:56.860366,69.23,0.0261,97.09,29.5
M005,2026-03-29T18:55:56.860366,67.95,0.0222,96.22,29.42
M005,2026-03-29T19:00:56.860366,66.98,0.0203,100.43,29.33
M005,2026-03-29T19:05:56.860366,68.15,0.031,96.4,29.25
M005,2026-03-29T19:10:56.860366,71.25,0.0231,100.36,29.17
M005,2026-03-29T19:15:56.860366,72.73,0.0373,102.22,29.08
M005,2026-03-29T19:20:56.860366,71.24,0.0362,99.06,29.0
M005,2026-03-29T19:25:56.860366,67.4,0.0342,96.07,28.92
M005,2026-03-29T19:30:56.860366,68.35,0.0396,96.5,28.83
M005,2026-03-29T19:35:56.860366,71.02,0.0372,103.77,28.75
M005,2026-03-29T19:40:56.860366,73.82,0.0333,103.18,28.67
M005,2026-03-29T19:45:56.860366,66.16,0.0387,95.68,28.58
M005,2026-03-29T19:50:56.860366,70.28,0.0218,97.63,28.5
M005,2026-03-29T19:55:56.860366,66.8,0.0371,101.06,28.42
M005,2026-03-29T20:00:56.860366,72.76,0.0377,102.33,28.33
M005,2026-03-29T20:05:56.860366,74.75,0.0306,99.5,28.25
M005,2026-03-29T20:10:56.860366,67.96,0.0304,103.57,28.17
M005,2026-03-29T20:15:56.860366,68.01,0.0284,100.16,28.08
M005,2026-03-29T20:20:56.860366,73.85,0.0356,95.08,28.0
M005,2026-03-29T20:25:56.860366,71.84,0.0344,103.87,27.92
M005,2026-03-29T20:30:56.860366,66.18,0.0269,100.79,27.83
M005,2026-03-29T20:35:56.860366,73.17,0.0203,96.85,27.75
M005,2026-03-29T20:40:56.860366,65.63,0.0322,104.39,27.67
M005,2026-03-29T20:45:56.860366,68.9,0.0244,95.18,27.58
M005,2026-03-29T20:50:56.860366,68.06,0.0307,101.97,27.5
M005,2026-03-29T20:55:56.860366,66.51,0.0319,99.87,27.42
M005,2026-03-29T21:00:56.860366,65.42,0.0222,104.37,27.33
M005,2026-03-29T21:05:56.860366,71.14,0.023,101.22,27.25
M005,2026-03-29T21:10:56.860366,74.5,0.0373,97.92,27.17
M005,2026-03-29T21:15:56.860366,66.45,0.0372,95.65,27.08
M005,2026-03-29T21:20:56.860366,69.41,0.0216,99.02,27.0
M005,2026-03-29T21:25:56.860366,71.75,0.0381,99.17,26.92
M005,2026-03-29T21:30:56.860366,72.15,0.0202,97.83,26.83
M005,2026-03-29T21:35:56.860366,71.88,0.0269,100.1,26.75
M005,2026-03-29T21:40:56.860366,70.28,0.0337,104.11,26.67
M005,2026-03-29T21:45:56.860366,65.5,0.0365,99.63,26.58
M005,2026-03-29T21:50:56.860366,65.09,0.0343,97.19,26.5
M005,2026-03-29T21:55:56.860366,66.2,0.0233,98.97,26.42
M005,2026-03-29T22:00:56.860366,68.75,0.0317,104.03,26.33
M005,2026-03-29T22:05:56.860366,70.08,0.0286,98.79,26.25
M005,2026-03-29T22:10:56.860366,71.27,0.0382,100.81,26.17
M005,2026-03-29T22:15:56.860366,72.87,0.0338,96.31,26.08
M005,2026-03-29T22:20:56.860366,68.22,0.0326,97.31,26.0
M005,2026-03-29T22:25:56.860366,66.84,0.0299,96.53,25.92
M005,2026-03-29T22:30:56.860366,65.67,0.0204,103.65,25.83
M005,2026-03-29T22:35:56.860366,67.31,0.0331,104.72,25.75
M005,2026-03-29T22:40:56.860366,67.95,0.0391,103.09,25.67
M005,2026-03-29T22:45:56.860366,66.62,0.034,96.81,25.58
M005,2026-03-29T22:50:56.860366,67.81,0.0265,100.27,25.5
M005,2026-03-29T22:55:56.860366,73.35,0.0372,100.1,25.42
M005,2026-03-29T23:00:56.860366,73.25,0.0348,101.04,25.33
M005,2026-03-29T23:05:56.860366,72.75,0.021,103.67,25.25
M005,2026-03-29T23:10:56.860366,65.47,0.0251,101.05,25.17
M005,2026-03-29T23:15:56.860366,72.75,0.0232,100.86,25.08
M005,2026-03-29T23:20:56.860366,73.87,0.0223,96.38,25.0
M005,2026-03-29T23:25:56.860366,74.41,0.0257,95.39,24.92
M005,2026-03-29T23:30:56.860366,72.95,0.0278,95.14,24.83
M005,2026-03-29T23:35:56.860366,72.8,0.0289,99.93,24.75
M005,2026-03-29T23:40:56.860366,72.97,0.0235,101.15,24.67
M005,2026-03-29T23:45:56.860366,71.41,0.0236,100.6,24.58
M005,2026-03-29T23:50:56.860366,66.01,0.0394,104.24,24.5
M005,2026-03-29T23:55:56.860366,69.85,0.0224,99.61,24.42
M005,2026-03-30T00:00:56.860366,65.34,0.0392,98.39,24.33
M005,2026-03-30T00:05:56.860366,70.18,0.0263,104.41,24.25
M005,2026-03-30T00:10:56.860366,68.72,0.0228,99.35,24.17
M005,2026-03-30T00:15:56.860366,67.38,0.0279,102.75,24.08
M005,2026-03-30T00:20:56.860366,74.87,0.0318,97.38,24.0
M005,2026-03-30T00:25:56.860366,65.37,0.0288,95.67,23.92
M005,2026-03-30T00:30:56.860366,69.47,0.0262,104.84,23.83
M005,2026-03-30T00:35:56.860366,73.97,0.0389,101.3,23.75
M005,2026-03-30T00:40:56.860366,66.19,0.0307,104.92,23.67
M005,2026-03-30T00:45:56.860366,73.85,0.0308,96.26,23.58
M005,2026-03-30T00:50:56.860366,73.9,0.0404,96.88,23.5
M005,2026-03-30T00:55:56.860366,67.76,0.0275,100.36,23.42
M005,2026-03-30T01:00:56.860366,71.71,0.032,103.5,23.33
M005,2026-03-30T01:05:56.860366,73.64,0.0339,100.86,23.25
M005,2026-03-30T01:10:56.860366,74.04,0.0342,98.54,23.17
M005,2026-03-30T01:15:56.860366,75.22,0.0365,101.84,23.08
M005,2026-03-30T01:20:56.860366,66.14,0.0279,98.08,23.0
M005,2026-03-30T01:25:56.860366,73.08,0.0387,102.76,22.92
M005,2026-03-30T01:30:56.860366,69.13,0.0334,101.84,22.83
M005,2026-03-30T01:35:56.860366,75.75,0.0372,96.7,22.75
M005,2026-03-30T01:40:56.860366,72.06,0.0349,100.13,22.67
M005,2026-03-30T01:45:56.860366,67.33,0.0306,98.21,22.58
M005,2026-03-30T01:50:56.860366,70.06,0.0355,100.48,22.5
M005,2026-03-30T01:55:56.860366,68.31,0.0355,99.21,22.42
M005,2026-03-30T02:00:56.860366,71.71,0.0421,101.11,22.33
M005,2026-03-30T02:05:56.860366,68.05,0.0327,94.41,22.25
M005,2026-03-30T02:10:56.860366,68.85,0.0309,99.46,22.17
M005,2026-03-30T02:15:56.860366,69.95,0.0439,102.84,22.08
M005,2026-03-30T02:20:56.860366,74.9,0.0493,101.58,22.0
M005,2026-03-30T02:25:56.860366,71.33,0.0459,102.0,21.92
M005,2026-03-30T02:30:56.860366,72.8,0.0444,96.69,21.83
M005,2026-03-30T02:35:56.860366,70.42,0.0437,98.71,21.75
M005,2026-03-30T02:40:56.860366,73.13,0.0495,99.36,21.67
M005,2026-03-30T02:45:56.860366,72.69,0.0473,97.55,21.58
M005,2026-03-30T02:50:56.860366,72.22,0.049,104.38,21.5
M005,2026-03-30T02:55:56.860366,76.06,0.0501,99.42,21.42
M005,2026-03-30T03:00:56.860366,78.86,0.0388,98.55,21.33
M005,2026-03-30T03:05:56.860366,75.7,0.0442,98.34,21.25
M005,2026-03-30T03:10:56.860366,72.31,0.0499,103.97,21.17
M005,2026-03-30T03:15:56.860366,73.29,0.0479,98.61,21.08
M005,2026-03-30T03:20:56.860366,79.46,0.053,97.47,21.0
M005,2026-03-30T03:25:56.860366,77.96,0.0505,97.42,20.92
M005,2026-03-30T03:30:56.860366,80.12,0.048,99.37,20.83
M005,2026-03-30T03:35:56.860366,75.04,0.0367,95.97,20.75
M005,2026-03-30T03:40:56.860366,73.83,0.0374,102.64,20.67
M005,2026-03-30T03:45:56.860366,78.1,0.0391,101.68,20.58
M005,2026-03-30T03:50:56.860366,76.42,0.0387,102.15,20.5
M005,2026-03-30T03:55:56.860366,75.22,0.0545,96.85,20.42
M005,2026-03-30T04:00:56.860366,72.29,0.042,96.9,20.33
M005,2026-03-30T04:05:56.860366,81.92,0.0581,101.1,20.25
M005,2026-03-30T04:10:56.860366,76.28,0.0471,103.42,20.17
M005,2026-03-30T04:15:56.860366,78.91,0.0409,94.81,20.08
M005,2026-03-30T04:20:56.860366,80.44,0.0437,99.8,20.0
M005,2026-03-30T04:25:56.860366,73.53,0.0477,101.52,19.92
M005,2026-03-30T04:30:56.860366,78.11,0.058,102.8,19.83
M005,2026-03-30T04:35:56.860366,78.72,0.0547,95.41,19.75
M005,2026-03-30T04:40:56.860366,83.01,0.0422,97.71,19.67
M005,2026-03-30T04:45:56.860366,77.22,0.0502,95.65,19.58
M005,2026-03-30T04:50:56.860366,83.17,0.0601,106.0,19.5
M005,2026-03-30T04:55:56.860366,77.54,0.0458,98.56,19.42
M005,2026-03-30T05:00:56.860366,77.23,0.0449,96.79,19.33
M005,2026-03-30T05:05:56.860366,78.57,0.0511,104.22,19.25
M005,2026-03-30T05:10:56.860366,76.62,0.0515,96.38,19.17
M005,2026-03-30T05:15:56.860366,79.85,0.0623,102.08,19.08
M005,2026-03-30T05:20:56.860366,83.88,0.0505,97.67,19.0
M005,2026-03-30T05:25:56.860366,82.08,0.0584,103.45,18.92
M005,2026-03-30T05:30:56.860366,86.2,0.0596,102.8,18.83
M005,2026-03-30T05:35:56.860366,80.6,0.057,101.15,18.75
M005,2026-03-30T05:40:56.860366,78.09,0.0644,102.27,18.67
M005,2026-03-30T05:45:56.860366,80.84,0.0504,101.22,18.58
M005,2026-03-30T05:50:56.860366,79.09,0.053,101.74,18.5
M005,2026-03-30T05:55:56.860366,79.43,0.0622,102.44,18.42
M005,2026-03-30T06:00:56.860366,86.95,0.0639,105.57,18.33
M005,2026-03-30T06:05:56.860366,80.98,0.0491,99.44,18.25
M005,2026-03-30T06:10:56.860366,87.22,0.0578,102.45,18.17
M005,2026-03-30T06:15:56.860366,88.57,0.0522,102.69,18.08
M005,2026-03-30T06:20:56.860366,89.62,0.0594,103.37,18.0
M005,2026-03-30T06:25:56.860366,83.63,0.0507,105.72,17.92
M005,2026-03-30T06:30:56.860366,87.43,0.0511,100.96,17.83
M005,2026-03-30T06:35:56.860366,87.72,0.0591,97.03,17.75
M005,2026-03-30T06:40:56.860366,84.7,0.0603,96.76,17.67
M005,2026-03-30T06:45:56.860366,86.69,0.0591,103.95,17.58
M005,2026-03-30T06:50:56.860366,88.98,0.062,101.07,17.5
M005,2026-03-30T06:55:56.860366,84.96,0.0537,95.52,17.42
M005,2026-03-30T07:00:56.860366,83.42,0.0556,93.92,17.33
M005,2026-03-30T07:05:56.860366,86.19,0.0596,106.63,17.25
M005,2026-03-30T07:10:56.860366,83.36,0.0662,100.76,17.17
M005,2026-03-30T07:15:56.860366,83.51,0.0566,100.12,17.08
M005,2026-03-30T07:20:56.860366,87.03,0.0606,96.49,17.0
M005,2026-03-30T07:25:56.860366,89.42,0.0679,97.21,16.92
M005,2026-03-30T07:30:56.860366,89.75,0.0736,99.71,16.83
M005,2026-03-30T07:35:56.860366,84.84,0.0683,96.57,16.75
M005,2026-03-30T07:40:56.860366,85.6,0.0568,97.88,16.67
M005,2026-03-30T07:45:56.860366,87.94,0.0635,101.29,16.58
M005,2026-03-30T07:50:56.860366,89.84,0.0771,95.36,16.5
M005,2026-03-30T07:55:56.860366,90.72,0.0681,101.83,16.42
M005,2026-03-30T08:00:56.860366,95.37,0.0598,95.48,16.33
M005,2026-03-30T08:05:56.860366,86.79,0.0766,99.72,16.25
M005,2026-03-30T08:10:56.860366,94.77,0.0765,101.52,16.17
M005,2026-03-30T08:15:56.860366,87.63,0.0707,105.02,16.08
M005,2026-03-30T08:20:56.860366,89.89,0.076,95.42,16.0
M005,2026-03-30T08:25:56.860366,89.52,0.0686,99.0,15.92
M005,2026-03-30T08:30:56.860366,90.11,0.0668,99.75,15.83
M005,2026-03-30T08:35:56.860366,96.84,0.0616,97.25,15.75
M005,2026-03-30T08:40:56.860366,97.82,0.076,96.91,15.67
M005,2026-03-30T08:45:56.860366,95.61,0.0705,94.97,15.58
